ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,rooms,district,area_total,area_living,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name,area_kitchen
1076393337,2026-08-05T12:53:27Z,СДАМ 1-комн.квартиру,"СДАМ квартиру в историческом центре города. Отличное транспортное сообщение, в шаговой доступности станция метро, в 5- ти минутах ходьбы легендарный К",580.0,1697.31,False,https://re.kufar.by/vi/1076393337,3.0,120,35.0,20.0,1,5,5.0,9.0,3,1998.0,23,27.56908,53.922178,"Максима Богдановича ул, 62, Минск",Наталья,8.0
1079923562,2026-08-05T12:50:45Z,Современная квартира-студия в аренду в ЖК ''Минск Мир'',"Современная квартира-студия в аренду в ЖК ""Минск Мир"" по адресу: ул. Белградская,14.

В квартире есть все необходимое для комфортного проживания: свч-",450.0,1316.88,True,https://re.kufar.by/vi/1079923562,,170,28.4,24.3,3,,8.0,16.0,4,2021.0,28,27.535734,53.86433,"Белградская ул, 14, Минск",ООО Центр недвижимости ГАЛАКТИКА,
1079923565,2026-08-05T12:50:45Z,"Аренда 1-комнатной квартиры, пер. Калинина 7","Сдается уютная однокомнатная квартира в тихом зеленом центре по адресу: пер. Калинина,7. Недалеко станция метро ""Парк Челюскинцев"". Квартира укомплект",450.0,1316.88,True,https://re.kufar.by/vi/1079923565,,,29.8,19.41,1,,4.0,5.0,4,1965.0,24,27.605905,53.930506,"переулок Калинина, 7, Минск",ООО Центр недвижимости ГАЛАКТИКА,5.41
1078948215,2026-08-05T12:46:00Z,Большая 2-комнатная квартира возле Минск-Арена,"Аккуратная 2-комн. квартира возле Минск-Арена по пр. Победителей, 119.
Отсутствие платежей агентству недвижимости и других скрытых платежей.

- Выполн",750.0,2194.8,True,https://re.kufar.by/vi/1078948215,4.0,,62.0,30.0,3,,7.0,10.0,10,2016.0,22,27.473886,53.937785,"Победителей пр, 119, Минск",ООО ''БизнесХаус'',12.0
1079923114,2026-08-05T12:45:43Z,Квартира 1к,"Ухоженная квартира недалеко от метро Неморшанский сад(15мин пешком) , институт культуры(10-15 минут троллейбус),в квартиру заведен интернет от а1",400.0,1170.56,False,https://re.kufar.by/vi/1079923114,2.0,135,37.0,17.0,1,5,2.0,9.0,3,,28,27.517041,53.852164,"Брестская ул, 70к4, Минск",Максим,8.0
1067430028,2026-08-05T12:38:11Z,Сдается квартира для большой семьи МЕТРО АЭРОДРОМНАЯ,"Сдаётся трёхкомнатная квартира с дизайнерским ремонтом ул. Игоря Лученка, д. 15 СРАЗУ У МЕТРО АЭРОДРОМНАЯ
Общая площадь 60 м.кв., 2025 год постройки.",1200.0,3511.68,False,https://re.kufar.by/vi/1067430028,6.0,170,60.0,,4,10,20.0,25.0,2,2025.0,28,27.544071,53.86697,"Игоря Лученка ул, 15, Минск",Александр,
1079922023,2026-08-05T12:35:44Z,2-хкомнатная  квартира в долгосрочную аренду,Сдается по договору на длительный срок только ответственным  и не шумным  гражданам РБ.  Дом расположен в нескольких остановках от станции метро Малин,529.66,1550.0,False,https://re.kufar.by/vi/1079922023,4.0,150,50.2,29.4,3,1,10.0,12.0,1,1992.0,29,27.442544,53.861713,"Рафиева ул, 81, Минск",Ирина,8.9
1079918122,2026-08-05T12:34:16Z,Сдам однокомнатную квартиру на долгий срок,"Сдам однокомнатную квартиру на долгий срок в спокойном районе Минска , не студентам , прошу звонить по номеру  , Александр

Заезд возможен с 01/09 /20",340.0,994.98,False,https://re.kufar.by/vi/1079918122,2.0,80,35.0,18.0,3,1,2.0,5.0,2,2008.0,30,27.456279,53.897615,"переулок Одинцова, 3, Минск",Артём,8.0
1079921839,2026-08-05T12:33:33Z,Двухкомнатная квартира ст. метро Каменная Горка,"Сдается двухкомнатная квартира на длительный срок, 5 минут ходьбы до ст. метро Каменная горка. Без животных и курения. Аренда + коммунальные. Заселени",700.0,2048.48,False,https://re.kufar.by/vi/1079921839,4.0,105,68.2,31.1,4,1,10.0,19.0,2,2010.0,30,27.43454,53.911678,"Кунцевщина ул, 19, Минск",Валерий,13.0
1079920646,2026-08-05T12:31:06Z,Сдаю 2х ком.кв. на Немиге Романовская слобода 20,Квартира  на Немиге свободна и можно заселиться сегодня и сейчас. БЕЗ залога не заселяю.Звоните вышлю видео квартиры,645.0,1887.53,False,https://re.kufar.by/vi/1079920646,3.0,,49.0,39.0,,10,,4.0,3,,22,27.544646,53.904623,"Романовская Слобода ул, 20, Минск",пожалуйста только лучше  звоните,
1079920422,2026-08-05T12:30:05Z,Аренда Квартиры,"С 14 августа .  Сдается 3-х комнатная квартира, 2 отдельные спальни, комфортна для проживания 2х человек. Без домашних животных! Шаговая доступность -",749.0,2191.87,False,https://re.kufar.by/vi/1079920422,,,55.0,,1,,,,3,,28,27.531639,53.877805,"Брилевская ул, 10, Минск",Віталій,
1054747513,2026-08-05T12:27:26Z,Сдам 1к. Квартиру,"Уютная чистая квартира в спальном районе. Развитая инфраструктура, рядом магазин, аптека. Через дорогу фитнес клуб Адреналин с бассейном и баней. За д",444.23,1300.0,False,https://re.kufar.by/vi/1054747513,2.0,,28.0,17.0,1,1,5.0,5.0,,1970.0,26,27.637433,53.858431,"Кабушкина ул, 76, Минск",Светлана,5.0
1073356183,2026-08-05T12:21:58Z,Современная евродвушка 40 м² в Минск Мир,"Собственник. Сдается современная евродвушка в Минск Мир (ул. Аэродромная, 20) на длительный срок (от 1 года).

Квартира площадью 40 м² расположена на",600.0,1755.84,False,https://re.kufar.by/vi/1073356183,,170,40.0,,3,10,23.0,23.0,,,28,27.539617607282228,53.87251964112152,"Аэродромная ул, 20, Минск",Виолетта,
1079918297,2026-08-05T12:19:00Z,Минск МИР Белградская 2,"Дизайнерская квартира с хорошим ремонтом, не против небольших домашних животных. Предоплата за один месяц плюс залог равный месячной оплате.",700.0,2048.48,False,https://re.kufar.by/vi/1079918297,2.0,170,34.0,25.0,1,10,21.0,25.0,10,2023.0,28,27.541817,53.87196,"Белградская ул, 2, Минск",Антон,
1079917335,2026-08-05T12:07:54Z,Аккуратная студия рядом с метро (10-й этаж),"Сдается на длительный срок (от полугода) аккуратная студия в ЖК ""Минск-Мир"" на 10 этаже рядом с метро. Общая по СНБ 31.7, общая 29.4, жилая 24.4 м2. Н",500.0,1463.2,False,https://re.kufar.by/vi/1079917335,2.0,170,32.0,24.0,3,5,10.0,23.0,10,2021.0,28,27.543371,53.867278,"Игоря Лученка ул, 13, Минск",Олег,
